ac_no,ac_name,district,region,reservation,is_reserved,winner_party_2021,margin_pct_polled_2021,turnout_pct_2021,total_electors_2021,votes_polled_2021,valid_votes_2021,tmc_pct_2021,bjp_pct_2021,left_inc_pct_2021,other_pct_2021,winner_pct_2021,winner_party_2026,margin_pct_polled_2026,turnout_pct_2026,total_electors_2026,votes_polled_2026,valid_votes_2026,tmc_pct_2026,bjp_pct_2026,left_inc_pct_2026,other_pct_2026,winner_pct_2026,swing_tmc,swing_bjp,tmc_lead_2021,tmc_lead_2026,roll_change_pct,turnout_change,third_party_hold_2021
202,KHANAKUL,Hooghly,Hooghly & Purba Medinipur,GEN,0,BJP,5.91,78.62,277259,217991,214713,44.02108861596643,50.02165681630828,0.0,5.957254567725289,49.27,BJP,14.54,88.26,268692,237135,235440,39.180258239891266,53.82645259938838,1.480632008154944,5.512657152565409,53.44,-4.840830376075161,3.8047957830801025,-6.000568200341853,-14.646194359497116,-3.0898906798336623,9.64,0.0
203,TAMLUK,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,0.34,88.44,266881,236031,234895,46.08144064369186,45.74384299367803,6.265778326486302,1.9089380361438089,45.86,BJP,13.52,93.49,274816,256930,255347,39.88180789278903,53.48251594888524,3.831257073707543,2.8044190846181865,53.15,-6.199632750902836,7.738672955207214,0.3375976500138336,-13.600708056096217,2.973235262158047,5.049999999999997,0.0
204,PANSKURA PURBA,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,4.87,83.96,236306,198400,197217,46.25006972015597,41.351911853440626,10.504672518089212,1.893345908314192,45.97,BJP,8.11,92.48,238674,220737,219341,41.65249542949107,49.81467213152124,5.895842546537127,2.636989892450568,49.5,-4.597574290664902,8.462760278080616,4.898157866715344,-8.162176702030173,1.0020905097627653,8.52000000000001,0.0
205,PANSKURA PASCHIM,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,3.8,85.42,274092,234141,232804,47.98242298242298,44.16418961873507,6.496451950997406,1.3569354478445388,47.71,BJP,12.6,92.55,279248,258432,257170,40.96589804409535,53.62950577439048,0.8519656258506046,4.552630555663569,53.37,-7.016524938327635,9.465316155655408,3.8182333636879093,-12.663607730295134,1.881120207813436,7.1299999999999955,0.0
206,MOYNA,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,BJP,0.56,87.96,255164,224434,223099,47.89308782199831,48.45785951528245,2.289566515313829,1.3594861474054118,48.17,BJP,6.59,92.79,265481,246333,245272,45.22530089044,51.84692912358524,2.255862878763169,0.6719071072115855,51.62,-2.667786931558304,3.3890696083027905,-0.5647716932841433,-6.621628233145238,4.043281967675694,4.8300000000000125,0.0
207,NANDAKUMAR,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,2.38,89.54,253829,227275,225802,47.909673076412076,45.51554016350608,5.6607115968857675,0.9140751631960744,47.6,BJP,12.27,94.17,264738,249316,248118,40.655252742646645,52.98930347657163,4.304806583964082,2.050637196817643,52.73,-7.254420333765431,7.473763313065547,2.394132912905995,-12.334050733924983,4.297775273904869,4.6299999999999955,0.0
208,MAHISADAL,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,1.09,89.44,245266,219355,217590,46.87072016177214,45.77416241555218,0.0,7.355117422675675,46.49,BJP,11.02,93.87,253752,238188,237345,40.171901662137394,51.22669531694369,5.430491478649223,3.1709115422696916,51.05,-6.698818499634747,5.452532901391507,1.0965577462199576,-11.054793654806296,3.459916988086409,4.430000000000007,0.0
209,HALDIA,Purba Medinipur,Hooghly & Purba Medinipur,SC,1,BJP,6.8,87.96,251051,220823,219410,40.6171095209881,47.45727177430381,10.340458502347204,1.5851602023608768,47.15,BJP,20.49,94.98,252092,239446,238380,34.8691165366222,55.45054115278128,8.69955533182314,0.980786978773387,55.2,-5.747992984365901,7.993269378477464,-6.840162253315711,-20.581424616159076,0.41465678288474805,7.02000000000001,0.0
210,NANDIGRAM,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,BJP,0.86,88.53,257999,228405,227315,47.866616809273474,48.72709676000264,2.7569672041000373,0.649319226623848,48.49,BJP,3.82,94.59,267174,252722,251803,46.71747358053717,50.55579163075897,1.5055420308733414,1.2211927578305262,50.37,-1.1491432287363068,1.8286948707563297,-0.8604799507291645,-3.838318050221801,3.556215334167967,6.060000000000002,0.0
211,CHANDIPUR,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,6.11,89.65,245775,220327,219591,49.988387502220036,43.8533455378408,4.479691790647157,1.678575169292002,49.82,BJP,8.38,94.38,256364,241957,241340,43.829037871881994,52.22797712770365,3.2215960885058426,0.7213889119085108,52.09,-6.159349630338042,8.374631589862851,6.1350419643792335,-8.39893925582166,4.308412165598607,4.72999999999999,0.0
212,PATASHPUR,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,4.79,88.33,236413,208827,207966,50.632795745458395,45.82720252348942,3.188501966667628,0.3514997643845629,50.42,BJP,3.9,93.75,247529,232048,231212,46.510561735550056,50.42515094372264,2.429372177914641,0.6349151428126568,50.24,-4.12223400990834,4.597948420233223,4.8055932219689765,-3.914589208172586,4.701941094609863,5.420000000000002,0.0
213,KANTHI UTTAR,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,BJP,4.08,88.73,257427,228416,226924,45.915813223810616,50.02732192275828,2.8661578325783084,1.1907070208527966,49.7,BJP,8.04,94.52,263871,249421,247954,44.37637626333917,52.46457004121732,2.2697758455197334,0.8892778499237762,52.16,-1.5394369604714484,2.4372481184590384,-4.111508698947667,-8.088193777878153,2.5032339265111947,5.789999999999992,0.0
214,BHAGABANPUR,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,BJP,12.37,87.59,254184,222650,221631,42.38170653022366,54.81182686537533,2.379631008297576,0.4268355961034332,54.56,BJP,8.43,93.7,264293,247653,246952,44.424827496841495,52.87910201172698,1.8971298066020927,0.7989406848294406,52.73,2.0431209666178347,-1.9327248536483523,-12.43012033515167,-8.454274514885483,3.977040254303965,6.109999999999999,0.0
215,KHEJURI,Purba Medinipur,Hooghly & Purba Medinipur,SC,1,BJP,8.45,89.1,238630,212621,211485,43.71090148237464,52.20559377733645,3.6938789985105327,0.3896257417783767,51.93,BJP,13.83,95.15,248386,236328,235727,41.22777619873837,55.09551302990324,2.6288885023777504,1.047822268980643,54.96,-2.4831252836362694,2.8899192525667843,-8.494692294961816,-13.86773683116487,4.088337593764413,6.050000000000011,0.0
216,KANTHI DAKSHIN,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,BJP,5.29,86.66,224657,194681,193811,45.49999742016707,50.810841489905116,3.1030230482273966,0.5861380417004195,50.58,BJP,14.79,93.18,228412,212835,211547,41.0060175752906,55.88308980982949,2.2326007932043472,0.8782918216755614,55.54,-4.4939798448764705,5.072248319924377,-5.310844069738046,-14.877072234538893,1.6714369015877528,6.52000000000001,0.0
217,RAMNAGAR,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,5.64,83.83,264900,222060,220827,51.00010415393045,45.33186612144348,3.057144280364267,0.6108854442617977,50.72,BJP,11.0,90.84,269545,244842,243565,43.05585777923758,54.116149693100404,2.1509658612690656,0.6770266663929546,53.83,-7.944246374692874,8.784283571656921,5.668238032486968,-11.060291913862827,1.7534918837297075,7.010000000000005,0.0
218,EGRA,Purba Medinipur,Hooghly & Purba Medinipur,GEN,0,TMC,7.68,84.61,284614,240817,239424,52.52731555733761,44.804196738839885,2.124264902432505,0.5442228013900027,52.22,BJP,9.54,92.28,291907,269373,268651,43.54273760380568,53.10607442369468,2.7902371478237566,0.5609508246758806,52.96,-8.984577953531925,8.301877684854794,7.723118818497724,-9.563336819888995,2.562417871222067,7.670000000000002,0.0
219,DANTAN,Paschim Medinipur,Jangalmahal,GEN,0,TMC,0.31,84.59,233841,197798,196548,48.4405844882675,48.123613570222034,2.8756334330545212,0.5601685084559497,48.13,BJP,4.75,92.39,236370,218374,217163,45.99448340647348,50.77246123879298,2.1592075998213325,1.0738477549122087,50.49,-2.446101081794019,2.6488476685709443,0.3169709180454632,-4.7779778323195,1.0815040989390123,7.799999999999997,0.0
220,NAYAGRAM,Jhargram,Jangalmahal,ST,1,TMC,11.83,84.82,226791,192354,189268,53.312234503455414,41.29012828370353,3.0977238624595813,2.2999133503814697,52.46,BJP,3.09,91.47,227076,207713,204823,46.10468550895163,49.241052030289566,3.045068180819537,1.6091942799392647,48.56,-7.207548994503782,7.950923746586035,12.022106219751883,-3.1363665213379335,0.12566636242179463,6.650000000000006,0.0
221,GOPIBALLAVPUR,Jhargram,Jangalmahal,GEN,0,TMC,11.94,87.92,226417,199070,196279,53.044390892556,40.93509748877873,2.9646574518924593,3.055854166772808,52.3,BJP,12.5,93.56,228063,213383,210851,41.739427368141484,54.39054118785303,2.214834171998236,1.6551972720072468,53.75,-11.304963524414518,13.455443699074301,12.109293403777272,-12.651113819711547,0.7269772146084374,5.640000000000001,0.0
222,JHARGRAM,Jhargram,Jangalmahal,GEN,0,TMC,18.95,85.49,236035,201797,198161,55.25456573190487,35.957125771468654,5.2633969348156295,3.5249115618108506,54.26,BJP,17.27,93.78,235603,220940,218678,37.831880664721645,55.27625092601908,3.7086492468378163,3.18321916242146,54.71,-17.422685067183224,19.319125154550427,19.297439960436215,-17.444370261297436,-0.18302370411167335,8.290000000000006,0.0
223,KESHIARY,Paschim Medinipur,Jangalmahal,ST,1,TMC,7.21,89.05,238835,212681,210111,50.623717939565275,43.327574472540704,4.411953681625427,1.6367539062685914,50.01,BJP,7.1,93.71,238855,223842,222504,43.96595117391148,51.106047531729764,3.400837737748535,1.5271635566102182,50.8,-6.657766765653797,7.778473059189061,7.296143467024571,-7.140096357818287,0.008373982037812588,4.659999999999997,0.0
224,KHARAGPUR SADAR,Paschim Medinipur,Jangalmahal,GEN,0,BJP,2.2,73.03,234672,171385,168742,44.94198243472283,47.17675504616515,6.3949698356070215,1.4862926835049959,46.45,BJP,18.87,89.43,180764,161661,160371,37.02602091400565,56.04816332129874,5.194205934988246,1.731609829707366,55.6,-7.9159615207171825,8.87140827513359,-2.2347726114423168,-19.02214240729309,-22.97163700824981,16.400000000000006,0.0
225,NARAYANGARH,Paschim Medinipur,Jangalmahal,GEN,0,TMC,1.11,89.3,243832,217750,215994,46.711482726372026,45.59293313703159,6.124707167791698,1.570876968804689,46.33,BJP,9.03,94.22,239375,225543,223892,42.7362299680203,51.83302663784325,3.891161810158469,1.5395815839779894,51.45,-3.975252758351729,6.2400935008116605,1.1185495893404394,-9.09679666982295,-1.8278978969126336,4.920000000000002,0.0
226,SABANG,Paschim Medinipur,Jangalmahal,GEN,0,TMC,4.18,89.21,264783,236201,234667,47.76896623726387,43.565563117097845,7.433086032548249,1.2323846130900382,47.46,BJP,4.33,93.63,274846,257340,256035,45.559005604702485,49.90841095943914,3.612787314234382,0.9197961216239967,49.66,-2.2099606325613834,6.342847842341293,4.203403120166023,-4.349405354736653,3.800470574017223,4.420000000000002,0.0
227,PINGLA,Paschim Medinipur,Jangalmahal,GEN,0,TMC,2.91,89.66,255054,228669,226596,49.619145969037405,46.68175960740702,3.1346537449910854,0.5644406785644936,49.17,BJP,7.61,94.74,256233,242754,240581,43.93904755570889,51.62045215540712,3.3631084749003453,1.077391813983648,51.16,-5.6800984133285155,4.938692548000105,2.937386361630388,-7.681404599698233,0.46225505187136307,5.079999999999998,0.0
228,KHARAGPUR,Paschim Medinipur,Jangalmahal,GEN,0,TMC,18.11,88.09,227081,200044,197730,55.49334951701815,37.170383856774386,5.687047994740302,1.6492186314671522,54.85,TMC,1.38,95.44,218527,208560,207025,47.49184881053013,46.10457674193938,4.598961478082357,1.8046129694481343,47.14,-8.001500706488024,8.934192885164997,18.322965660243767,1.3872720685907467,-3.7669377887185607,7.349999999999994,0.0
229,DEBRA,Paschim Medinipur,Jangalmahal,GEN,0,TMC,5.48,87.48,234184,204866,203513,47.09772840064271,41.58161886464255,10.18264189511235,1.138010839602384,46.79,BJP,13.25,93.59,232197,217323,216236,39.61505022290461,52.934294012097894,6.386540631532215,1.0641151334652879,52.67,-7.4826781777381015,11.352675147455344,5.516109536000158,-13.319243789193287,-0.8484781197690694,6.109999999999999,0.0
230,DASPUR,Paschim Medinipur,Jangalmahal,GEN,0,TMC,12.07,74.63,298096,222464,221096,51.90188877229801,39.76146108477765,7.709320838007019,0.627329304917321,51.58,BJP,12.75,85.08,296256,252047,250336,40.320609101367765,53.15695704972517,5.569714303975457,0.9527195449316119,52.8,-11.581279670930243,13.395495964947521,12.140427687520358,-12.836347948357407,-0.6172508185282588,10.450000000000003,0.0
231,GHATAL,Paschim Medinipur,Jangalmahal,SC,1,BJP,0.43,80.52,279908,225375,224070,46.79162761636989,47.222742892845986,4.536528763332887,1.4491007274512429,46.95,BJP,15.56,87.44,276794,242025,240717,39.005554240041214,54.64923540921497,4.660659612740272,1.6845507380035478,54.35,-7.786073376328673,7.426492516368981,-0.43111527647609904,-15.643681169173753,-1.1125083956157078,6.920000000000002,0.0
232,CHANDRAKONA,Paschim Medinipur,Jangalmahal,SC,1,TMC,4.52,89.08,279867,249315,246409,49.4486808517546,44.87052015145551,0.0,5.68079899678989,48.87,BJP,12.65,93.5,283081,264690,262895,40.71435363928565,53.44985640655015,5.569523954430476,0.266265999733734,53.09,-8.734327212468955,8.579336255094638,4.578160700299094,-12.7355027672645,1.1484026341083364,4.420000000000002,0.0
233,GARBETA,Paschim Medinipur,Jangalmahal,GEN,0,TMC,5.09,89.5,232046,207681,204962,46.31492666933383,41.15689737609898,11.242083898478743,1.2860920560884457,45.71,BJP,11.81,95.03,233655,222049,219594,39.85855715547784,51.801051030538176,7.330346002167636,1.010045811816352,51.23,-6.456369513855989,10.644153654439194,5.158029293234847,-11.942493875060336,0.693396998870921,5.530000000000001,0.0
234,SALBONI,Paschim Medinipur,Jangalmahal,GEN,0,TMC,13.1,89.98,276940,249195,247230,50.972778384500266,37.768879181329126,8.032601221534604,3.2257412126360068,50.57,BJP,5.72,95.3,279613,266475,264554,44.457086265941925,50.218858909712196,1.0194516053433325,4.304603219002548,49.86,-6.515692118558341,12.44997972838307,13.20389920317114,-5.761772643770271,0.9651910161045718,5.319999999999993,0.0
235,KESHPUR,Paschim Medinipur,Jangalmahal,SC,1,TMC,9.0,88.03,261529,230232,226934,51.553315060766565,42.42290710074295,6.023777838490486,0.0,50.81,TMC,19.73,94.69,268213,253963,252410,56.70258706073452,36.85194722871518,4.860346262033993,1.585119448516303,56.36,5.149271999967958,-5.570959872027764,9.130407960023618,19.85063983201934,2.555739516458977,6.659999999999997,0.0
